method,noise_level,noise_amp,noise_type,test_case,classifier,difficulty,precision,recall,f1,accuracy,confusion_matrix,n_classes,clean_tp,clean_fp,clean_fn,clean_tn,clean_precision,clean_recall,clean_f1,method_base,test_case_base,precision_base,recall_base,f1_base,accuracy_base,confusion_matrix_base,n_classes_base,clean_tp_base,clean_fp_base,clean_fn_base,clean_tn_base,clean_precision_base,clean_recall_base,clean_f1_base,f1_delta,precision_delta
label_enf,0.2,0.3,classes,MLPClassifier_label_enf_classes_0.2x0.3,MLPClassifier,1,0.49797540873189183,0.4421768707482993,0.43932932283371584,0.4421768707482993,"[[19  0 33  0  2  2 10]
 [ 0  2  0  0  0  0  0]
 [ 7  0 29  0  0  0  4]
 [ 0  0  0 26  0  5 29]
 [ 0  0 13  2 13  0  7]
 [ 3  0  0  1  0  5  9]
 [ 1  0  3 20  4  9 36]]",7,2349.0,491.0,31.0,9029.0,0.8271126760560468,0.9869747899155517,0.8999999999998275,baseline,MLPClassifier_baseline_classes_0.2x0.3,0.4171756817299962,0.40476190476190477,0.40250902931189864,0.40476190476190477,"[[30  1 19  3  4  0  7]
 [ 3  1  2  0  2  0  0]
 [12  0 21  3  5  2  3]
 [ 3  0  0 23  2  1 30]
 [ 1  0 10  4 14  0  4]
 [ 3  0  1  3  1  4 11]
 [ 2  0  5 17  6  5 26]]",7,,,,,,,,0.036820293521817204,0.08079972700189564
label_enf,0.2,0.3,classes,MLPClassifier_label_enf_classes_0.2x0.3,MLPClassifier,2,0.0649355296514178,0.07116104868913857,0.06712754293377982,0.07116104868913857,"[[ 2 37  0  4  5 14]
 [25  6  0 12  0  9]
 [ 0  0  2  3 30 96]
 [ 2 20 10  1  0 27]
 [ 9  1 14  0  6 38]
 [ 6  2 91 24 17 21]]",6,2349.0,491.0,31.0,9029.0,0.8271126760560468,0.9869747899155517,0.8999999999998275,baseline,MLPClassifier_baseline_classes_0.2x0.3,0.10514748844095659,0.10674157303370786,0.10561874615454662,0.10674157303370786,"[[11  0 24  2  5  8  8]
 [ 2  0  1  8  0  1  9]
 [19  0  6  7 14  2 12]
 [ 2  0  3 15  5 24 75]
 [ 6  0 16  8  7  1 21]
 [ 7  0  4 17  3  6 33]
 [ 6  0  4 77 25 18 12]]",7,,,,,,,,-0.03849120322076681,-0.04021195878953879
label_enf,0.4,0.1,classes,RandomForestClassifier_label_enf_classes_0.4x0.1,RandomForestClassifier,0,0.9909893829754808,0.9909682080924855,0.990973524013897,0.9909682080924855,"[[1551    1   17    0    0    2    1]
 [   2 1688    0    4    0    4    0]
 [  14    1 1590    0    3    0    0]
 [   0    0    0 1497    0    2   10]
 [   4    1    2    3 1589    0    6]
 [   1    0    0    4    0 1604    5]
 [   0    0    1    9    0    3 1453]]",7,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,RandomForestClassifier_baseline_classes_0.4x0.1,0.5043214830401415,0.5039739884393064,0.5038940742937444,0.5039739884393064,"[[810  97 129 135 135 127 151]
 [116 836 120 142 135 149 139]
 [186 129 763 136 147 149 133]
 [134 120 111 769 123 128 118]
 [140 124 131 136 784 144 133]
 [124 129 130 137 124 835 100]
 [133 137 141 142 100  98 783]]",7,,,,,,,,0.4870794497201526,0.4866678999353393
label_enf,0.4,0.1,classes,RandomForestClassifier_label_enf_classes_0.4x0.1,RandomForestClassifier,1,0.5654617992507557,0.54421768707483,0.5463009493438495,0.54421768707483,"[[32  1 25  0  2  2  4]
 [ 0  2  0  0  0  0  0]
 [ 9  0 23  0  6  0  2]
 [ 0  0  0 29  0  5 26]
 [ 1  0  7  2 22  0  3]
 [ 2  0  0  1  0  8  7]
 [ 2  0  2 17  5  3 44]]",7,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,RandomForestClassifier_baseline_classes_0.4x0.1,0.24829286027059433,0.2585034013605442,0.24805996742270253,0.2585034013605442,"[[15  3 11  5  2  2  7]
 [ 4  0  5  7  3  1  7]
 [14  4  6  4  6  0  5]
 [10  0  2 18  0  4 19]
 [ 4  1 10  5 11  0  5]
 [ 6  1  2  6  4  6 10]
 [ 7  1  3 18  5  5 20]]",7,,,,,,,,0.298240981921147,0.31716893898016135
label_enf,0.4,0.1,classes,RandomForestClassifier_label_enf_classes_0.4x0.1,RandomForestClassifier,2,0.14109626809938913,0.14606741573033707,0.14216781800715478,0.14606741573033707,"[[10 33  0  5  5  9]
 [15 16  0 14  0  7]
 [ 1  0  9  3 28 90]
 [ 8 14 10  4  0 24]
 [10  0 15  0  8 35]
 [ 7  2 87 21 13 31]]",6,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,RandomForestClassifier_baseline_classes_0.4x0.1,0.14989334430675674,0.15355805243445692,0.149809822083424,0.15355805243445692,"[[11  1 18 10  4  3 15]
 [ 4  0  4  9  5  5  6]
 [17  1 13  9 11  5 12]
 [ 3  4  6 19  6 18 50]
 [ 8  0 12 18  9  5 24]
 [ 5  0  1 17  3  7 30]
 [ 5  3  9 57 16 13 23]]",7,,,,,,,,-0.007642004076269221,-0.00879707620736761
label_enf,0.4,0.1,classes,KNeighborsClassifier_label_enf_classes_0.4x0.1,KNeighborsClassifier,0,0.9923047550217923,0.9922326589595376,0.992243403145011,0.9922326589595376,"[[1549    0   20    0    0    0    3]
 [   0 1698    0    0    0    0    0]
 [   4    1 1603    0    0    0    0]
 [   0    0    0 1485    0    4   20]
 [   0    0    5    0 1596    0    4]
 [   1    0    0    2    0 1601   10]
 [   1    0    2    7    2    0 1454]]",7,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,KNeighborsClassifier_baseline_classes_0.4x0.1,0.4520017534123616,0.45195086705202314,0.4509436188255877,0.45195086705202314,"[[831  88 145 124 137 126 133]
 [ 99 854 124 151 127 143 139]
 [221 169 710 134 126 148 135]
 [183 163 151 596 130 151 129]
 [195 182 161 143 643 138 130]
 [162 168 157 145 132 712 103]
 [190 164 166 163 111  82 658]]",7,,,,,,,,0.5412997843194234,0.5403030016094307
label_enf,0.4,0.1,classes,KNeighborsClassifier_label_enf_classes_0.4x0.1,KNeighborsClassifier,1,0.5910352431714202,0.5544217687074829,0.5593402511474088,0.5544217687074829,"[[27  0 33  0  0  0  6]
 [ 0  2  0  0  0  0  0]
 [11  0 23  0  3  0  3]
 [ 0  0  0 33  0  3 24]
 [ 0  0  9  1 23  0  2]
 [ 2  0  0  2  0  8  6]
 [ 2  0  3 12  5  4 47]]",7,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,KNeighborsClassifier_baseline_classes_0.4x0.1,0.22176720947818368,0.22448979591836735,0.21834357877309477,0.22448979591836735,"[[11  0 15  7  1  5  6]
 [ 4  1  3  9  4  2  4]
 [13  3  7  6  4  0  6]
 [ 9  1  7 20  1  3 12]
 [ 5  3  8  5 10  2  3]
 [ 7  0  4  7  5  8  4]
 [10  5  4 18  9  4  9]]",7,,,,,,,,0.3409966723743141,0.3692680336932365
label_enf,0.4,0.1,classes,KNeighborsClassifier_label_enf_classes_0.4x0.1,KNeighborsClassifier,2,0.09179527661059526,0.10299625468164794,0.09576249973854795,0.10299625468164794,"[[ 1 38  0  5  5 13]
 [16 14  0 13  0  9]
 [ 0  0  8  2 32 89]
 [ 3 18  8  3  0 28]
 [10  1 17  1  4 35]
 [ 5  4 91 20 16 25]]",6,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,KNeighborsClassifier_baseline_classes_0.4x0.1,0.1462090308160295,0.15355805243445692,0.148516206367312,0.15355805243445692,"[[13  3 17 11  4  5  9]
 [ 6  0  4  8  4  5  6]
 [17  2 16 11  5  5 12]
 [ 8  8 10 19  4 18 39]
 [ 6  3 17 15  5  6 24]
 [ 9  2  5 18  6  6 17]
 [15  4  6 48 18 12 23]]",7,,,,,,,,-0.05275370662876405,-0.05441375420543425
label_enf,0.4,0.1,classes,GradientBoostingClassifier_label_enf_classes_0.4x0.1,GradientBoostingClassifier,0,0.9923452645024338,0.9923229768786127,0.9923262371302148,0.9923229768786127,"[[1552    2   16    0    0    1    1]
 [   4 1686    0    3    0    5    0]
 [   4    1 1602    0    0    0    1]
 [   0    0    0 1501    0    2    6]
 [   4    2    2    2 1590    0    5]
 [   3    0    0    3    0 1604    4]
 [   2    0    0   11    0    1 1452]]",7,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,GradientBoostingClassifier_baseline_classes_0.4x0.1,0.570361958617473,0.5703576589595376,0.5703001105339313,0.5703576589595376,"[[ 897  112  137   96  107  109  126]
 [ 103 1001   97  102  108  112  114]
 [ 161  112  913  114  113  119  111]
 [ 108  116   99  844  119  117  100]
 [ 120  109  114  123  897  110  119]
 [ 101  114  109  125  120  903  107]
 [ 115  121  120  125  100   93  860]]",7,,,,,,,,0.4220261265962836,0.4219833058849608
label_enf,0.4,0.1,classes,GradientBoostingClassifier_label_enf_classes_0.4x0.1,GradientBoostingClassifier,1,0.6013348196421426,0.5680272108843537,0.5692027482683367,0.5680272108843537,"[[33  1 26  0  0  1  5]
 [ 0  2  0  0  0  0  0]
 [ 4  0 31  0  4  0  1]
 [ 0  0  0 29  0  4 27]
 [ 1  0  8  2 22  0  2]
 [ 2  0  0  1  0  7  8]
 [ 2  0  3 18  4  3 43]]",7,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,GradientBoostingClassifier_baseline_classes_0.4x0.1,0.2514916078676264,0.272108843537415,0.25373295077241365,0.272108843537415,"[[14  1 11  4  2  3 10]
 [ 4  0  4  9  1  1  8]
 [20  0  6  4  4  0  5]
 [ 7  0  3 22  0  4 17]
 [ 4  0 11  3 10  2  6]
 [ 4  0  3  5  3  4 16]
 [ 2  0  5 21  3  4 24]]",7,,,,,,,,0.3154697974959231,0.3498432117745162
label_enf,0.4,0.1,classes,GradientBoostingClassifier_label_enf_classes_0.4x0.1,GradientBoostingClassifier,2,0.13003263492183376,0.13295880149812733,0.13024566868960882,0.13295880149812733,"[[10 35  0  4  4  9]
 [17 13  0 15  0  7]
 [ 1  0  8  3 26 93]
 [ 6 17 10  4  0 23]
 [10  0 13  1  9 35]
 [ 7  2 86 22 17 27]]",6,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,GradientBoostingClassifier_baseline_classes_0.4x0.1,0.13782761402143423,0.14606741573033707,0.13816351376337382,0.14606741573033707,"[[ 7  1 20  9  5  5 15]
 [ 3  0  4  9  4  4  9]
 [15  0 17 11 10  6  9]
 [ 2  0  1 23  5  9 66]
 [ 8  0 13 19  3  4 29]
 [ 6  0  1 20  2  7 27]
 [ 8  0  4 69 15  9 21]]",7,,,,,,,,-0.007917845073765,-0.007794979099600474
label_enf,0.4,0.1,classes,SVC_label_enf_classes_0.4x0.1,SVC,0,0.9958698178964894,0.9958453757225434,0.9958482554709979,0.9958453757225434,"[[1559    0   11    0    0    0    2]
 [   0 1698    0    0    0    0    0]
 [   1    0 1607    0    0    0    0]
 [   0    0    0 1495    0    3   11]
 [   0    0    0    0 1604    0    1]
 [   1    0    0    1    0 1603    9]
 [   0    0    0    5    1    0 1460]]",7,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,SVC_baseline_classes_0.4x0.1,0.5924745599936884,0.5925758670520231,0.5924581691606919,0.5925758670520231,"[[ 935  111  118   99  111   99  111]
 [  95 1032   95  101  100  112  102]
 [ 120  109  965  109  113  121  106]
 [ 102  107  100  855  117  116  106]
 [ 111  108  112  107  947  104  103]
 [  88  111  100  105  122  953  100]
 [ 105  120  125  105  105  100  874]]",7,,,,,,,,0.40339008631030593,0.40339525790280106
label_enf,0.4,0.1,classes,SVC_label_enf_classes_0.4x0.1,SVC,1,0.5406313919679715,0.4931972789115646,0.4867553269898914,0.4931972789115646,"[[21  0 35  0  2  1  7]
 [ 0  2  0  0  0  0  0]
 [ 8  0 29  0  1  0  2]
 [ 0  0  0 23  0  3 34]
 [ 0  0  9  2 18  0  6]
 [ 3  0  0  0  0  5 10]
 [ 2  0  3 16  2  3 47]]",7,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,SVC_baseline_classes_0.4x0.1,0.30234338339252026,0.2891156462585034,0.26683092275768266,0.2891156462585034,"[[11  1 14  1  3  2 13]
 [ 3  1  5  7  2  1  8]
 [ 9  0 17  2  4  0  7]
 [ 1  1  8 11  1  1 30]
 [ 2  0 10  5 14  1  4]
 [ 2  0  7  4  2  3 17]
 [ 4  0  4 12  9  2 28]]",7,,,,,,,,0.21992440423220871,0.23828800857545124
label_enf,0.4,0.1,classes,SVC_label_enf_classes_0.4x0.1,SVC,2,0.04557289229055444,0.05056179775280899,0.04755124002941915,0.05056179775280899,"[[ 0 40  0  4  5 13]
 [22  5  0 16  1  8]
 [ 0  0  2  2 29 98]
 [ 2 19 10  1  0 28]
 [11  0 17  0  4 36]
 [ 5  3 95 27 16 15]]",6,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,SVC_baseline_classes_0.4x0.1,0.10820559136277709,0.11423220973782772,0.10895266948571584,0.11423220973782772,"[[ 5  0 21  8  6  5 17]
 [ 4  0  4  7  6  4  8]
 [15  0 15 10 12  4 12]
 [ 2  0  2 10  4 18 70]
 [ 5  0 14 14  5  4 34]
 [ 5  0  2 16  3  4 33]
 [ 9  0  3 55 23 14 22]]",7,,,,,,,,-0.061401429456296695,-0.06263269907222266
label_enf,0.4,0.1,classes,MLPClassifier_label_enf_classes_0.4x0.1,MLPClassifier,0,0.9922541667522882,0.9922326589595376,0.9922344309760402,0.9922326589595376,"[[1565    0    5    0    0    2    0]
 [   0 1698    0    0    0    0    0]
 [   8    0 1593    0    7    0    0]
 [   0    0    0 1486    0    5   18]
 [   1    0    2    0 1600    0    2]
 [   7    0    0    1    0 1597    9]
 [   3    0    0    9    6    1 1447]]",7,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,MLPClassifier_baseline_classes_0.4x0.1,0.5891025944559379,0.5891437861271677,0.5890459804015732,0.5891437861271677,"[[ 939  111  114  100  112   98  110]
 [  98 1030   93  101  102  109  104]
 [ 127  110  955  113  113  120  105]
 [ 107  107   96  881  117  112   83]
 [ 116  108  123  117  917  104  107]
 [  98  111   98  112  121  932  107]
 [ 106  121  124  115  102   97  869]]",7,,,,,,,,0.40318845057446706,0.40315157229635024
label_enf,0.4,0.1,classes,MLPClassifier_label_enf_classes_0.4x0.1,MLPClassifier,1,0.5220520240218555,0.48299319727891155,0.48580189567372756,0.48299319727891155,"[[33  0 26  0  2  0  5]
 [ 0  2  0  0  0  0  0]
 [ 8  1 23  0  4  0  4]
 [ 0  0  0 23  0  5 32]
 [ 0  0 11  2 13  0  9]
 [ 4  0  0  0  0  6  8]
 [ 1  0  3 17  3  7 42]]",7,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,MLPClassifier_baseline_classes_0.4x0.1,0.2980648379884326,0.2925170068027211,0.2739175628304667,0.2925170068027211,"[[14  1 13  3  2  0 12]
 [ 3  1  5 10  2  2  4]
 [11  0 14  2  6  1  5]
 [ 7  1  3 16  0  2 24]
 [ 2  0  9  6 11  1  7]
 [ 5  0  4  7  3  3 13]
 [ 4  0  5 17  3  3 27]]",7,,,,,,,,0.21188433284326086,0.22398718603342288
label_enf,0.4,0.1,classes,MLPClassifier_label_enf_classes_0.4x0.1,MLPClassifier,2,0.07607257136277366,0.07677902621722846,0.07595345106590731,0.07677902621722846,"[[ 4 38  0  4  5 11]
 [26  1  0 15  0 10]
 [ 0  0  6  3 30 92]
 [ 3 19 12  2  0 24]
 [10  0 13  0  9 36]
 [ 6  2 91 25 18 19]]",6,4699.0,383.0,61.0,6757.0,0.9246359700903335,0.9871848739493724,0.9548872180450158,baseline,MLPClassifier_baseline_classes_0.4x0.1,0.10361658026830535,0.1104868913857678,0.1043397841969962,0.1104868913857678,"[[ 9  0 17  8  6  3 19]
 [ 3  0  4  8  6  2 10]
 [20  0 10  7 10  6 15]
 [ 3  0  2 15  3 16 67]
 [ 6  0 15 17  2  5 31]
 [ 6  0  1 18  2  4 32]
 [ 9  0  4 68 16 10 19]]",7,,,,,,,,-0.02838633313108889,-0.027544008905531686
label_enf,0.4,0.2,classes,RandomForestClassifier_label_enf_classes_0.4x0.2,RandomForestClassifier,0,0.9920688961699698,0.9920520231213873,0.9920561892407759,0.9920520231213873,"[[1550    0   19    2    0    0    1]
 [   0 1695    1    0    0    2    0]
 [  17    0 1588    0    3    0    0]
 [   0    0    0 1499    0    4    6]
 [   1    0    2    0 1596    1    5]
 [   4    1    0    1    0 1598   10]
 [   1    1    0    2    0    4 1458]]",7,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,RandomForestClassifier_baseline_classes_0.4x0.2,0.5057297092622836,0.5054190751445087,0.5054367742865944,0.5054190751445087,"[[840  96 127 133 136 148 129]
 [116 885 133 148 133 146 126]
 [154 146 751 137 119 153 131]
 [139 122 127 732 137 125 122]
 [149 121 123 109 797 154 138]
 [128 130 136 123 128 838 113]
 [137 105 125 135 143  96 753]]",7,,,,,,,,0.4866194149541815,0.4863391869076863
label_enf,0.4,0.2,classes,RandomForestClassifier_label_enf_classes_0.4x0.2,RandomForestClassifier,1,0.6118101875696956,0.5816326530612245,0.5833069986221512,0.5816326530612245,"[[39  0 23  0  2  0  2]
 [ 1  1  0  0  0  0  0]
 [ 7  0 27  0  3  0  3]
 [ 0  0  0 32  0  5 23]
 [ 1  0  8  2 14  0 10]
 [ 1  0  0  1  0 10  6]
 [ 2  0  2 18  1  2 48]]",7,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,RandomForestClassifier_baseline_classes_0.4x0.2,0.25199291763917614,0.25510204081632654,0.2490571828566607,0.25510204081632654,"[[19  1  9  3  5  1  8]
 [ 6  1  4  5  1  2  7]
 [ 9  0 16  9  4  3  8]
 [ 9  0  7 14  3  6 19]
 [ 4  2  8  7 10  2  7]
 [ 4  1  8  4  1  5  6]
 [ 5  3  2 14  6  6 10]]",7,,,,,,,,0.3342498157654905,0.3598172699305195
label_enf,0.4,0.2,classes,RandomForestClassifier_label_enf_classes_0.4x0.2,RandomForestClassifier,2,0.12923451793614799,0.13108614232209737,0.12896975671662833,0.13108614232209737,"[[12 34  0  4  3  9]
 [19 11  0 11  0 11]
 [ 0  0 11  2 29 89]
 [ 7 16  9  2  0 26]
 [ 8  1 21  0  8 30]
 [ 5  3 92 19 16 26]]",6,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,RandomForestClassifier_baseline_classes_0.4x0.2,0.10440296436001212,0.10486891385767791,0.10317908376354326,0.10486891385767791,"[[10  1 16 15  7  5 15]
 [ 4  0  4 15  4  2 13]
 [20  0 10 12 11  4 16]
 [ 5  0  8  8  8 15 50]
 [ 8  0  9  9 10  5 18]
 [ 5  2  7 21  2  4 33]
 [ 9  3  7 60 15 15 14]]",7,,,,,,,,0.02579067295308507,0.024831553576135867
label_enf,0.4,0.2,classes,KNeighborsClassifier_label_enf_classes_0.4x0.2,KNeighborsClassifier,0,0.9908601378488923,0.9907875722543352,0.9908017429245539,0.9907875722543352,"[[1551    0   17    0    0    0    4]
 [   0 1698    0    0    0    0    0]
 [  10    0 1597    0    0    0    1]
 [   0    0    0 1491    0    5   13]
 [   2    0   10    0 1588    0    5]
 [   3    0    0    3    0 1592   16]
 [   1    0    1    9    1    1 1453]]",7,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,KNeighborsClassifier_baseline_classes_0.4x0.2,0.4557096935460124,0.4557442196531792,0.454419724371855,0.4557442196531792,"[[861 101 139 128 125 137 118]
 [114 916 139 144 123 130 121]
 [211 177 695 128 100 169 111]
 [190 180 154 594 135 124 127]
 [218 150 148 134 650 156 135]
 [182 171 176 137 141 683 106]
 [182 147 144 151 143  80 647]]",7,,,,,,,,0.5363820185526988,0.5351504443028798
label_enf,0.4,0.2,classes,KNeighborsClassifier_label_enf_classes_0.4x0.2,KNeighborsClassifier,1,0.6238715983287726,0.5952380952380952,0.5983009959610944,0.5952380952380952,"[[40  0 22  0  0  0  4]
 [ 0  2  0  0  0  0  0]
 [ 7  0 27  0  4  0  2]
 [ 0  0  0 33  0  4 23]
 [ 0  0  9  2 18  0  6]
 [ 2  0  0  2  0  6  8]
 [ 1  0  2 14  3  4 49]]",7,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,KNeighborsClassifier_baseline_classes_0.4x0.2,0.3035560221712341,0.30272108843537415,0.29666935601128347,0.30272108843537415,"[[23  1  7  6  2  3  4]
 [ 4  2  6  7  0  1  6]
 [ 7  4 17 13  1  1  6]
 [11  1  8 20  4  2 12]
 [ 4  2 10  2 11  2  9]
 [ 1  2  8  5  3  7  3]
 [ 9  3  4 14  5  2  9]]",7,,,,,,,,0.30163163994981096,0.3203155761575385
label_enf,0.4,0.2,classes,KNeighborsClassifier_label_enf_classes_0.4x0.2,KNeighborsClassifier,2,0.12050783655751131,0.12734082397003746,0.12102257686632084,0.12734082397003746,"[[ 7 35  0  4  5 11]
 [13 19  0 10  0 10]
 [ 0  0 10  3 30 88]
 [ 4 17  8  4  0 27]
 [ 8  1 21  0  2 36]
 [ 6  3 92 19 15 26]]",6,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,KNeighborsClassifier_baseline_classes_0.4x0.2,0.13280017259372945,0.1348314606741573,0.13141646435124443,0.1348314606741573,"[[10  2 19 18  4  2 14]
 [ 4  0  4 16  4  3 11]
 [22  0 12  8 11  4 16]
 [15  6  6 17 10 14 26]
 [ 6  2 10 11  9  1 20]
 [ 4  8  9 21  3  6 23]
 [15  6  9 51 12 12 18]]",7,,,,,,,,-0.010393887484923592,-0.01229233603621814
label_enf,0.4,0.2,classes,GradientBoostingClassifier_label_enf_classes_0.4x0.2,GradientBoostingClassifier,0,0.993085160558294,0.9930455202312138,0.9930531577994619,0.9930455202312138,"[[1557    0   12    2    0    0    1]
 [   0 1694    3    0    0    1    0]
 [   8    0 1600    0    0    0    0]
 [   0    0    0 1498    1    1    9]
 [   6    0    3    0 1591    1    4]
 [   2    2    0    0    0 1597   13]
 [   3    1    0    2    0    2 1458]]",7,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,GradientBoostingClassifier_baseline_classes_0.4x0.2,0.570117145532666,0.569996387283237,0.5700317195378609,0.569996387283237,"[[ 930  112  127  112  114  102  112]
 [ 104 1029  103  122  103  114  112]
 [ 154  119  888  112   99  124   95]
 [ 107  102  119  812  120  112  132]
 [ 114  110  103  105  916  126  117]
 [ 109  122  124  112  111  902  116]
 [ 118   90  111  141  120   80  834]]",7,,,,,,,,0.423021438261601,0.422968015025628
label_enf,0.4,0.2,classes,GradientBoostingClassifier_label_enf_classes_0.4x0.2,GradientBoostingClassifier,1,0.6147271067925377,0.5782312925170068,0.5790468812560389,0.5782312925170068,"[[39  0 21  0  2  1  3]
 [ 0  1  1  0  0  0  0]
 [ 8  0 28  0  1  0  3]
 [ 0  0  0 32  0  5 23]
 [ 0  0 10  2 13  0 10]
 [ 1  0  0  1  0  8  8]
 [ 2  0  2 16  2  2 49]]",7,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,GradientBoostingClassifier_baseline_classes_0.4x0.2,0.24200945218269956,0.2619047619047619,0.24566997946689445,0.2619047619047619,"[[12  0 16  3  3  1 11]
 [ 6  0  5  6  1  2  6]
 [22  1  5 13  4  1  3]
 [ 6  1  4 22  3  5 17]
 [ 3  1  5  7 14  2  8]
 [ 6  0  5  2  4  4  8]
 [ 5  0  2 15  3  1 20]]",7,,,,,,,,0.3333769017891444,0.3727176546098382
label_enf,0.4,0.2,classes,GradientBoostingClassifier_label_enf_classes_0.4x0.2,GradientBoostingClassifier,2,0.11874781373718993,0.12359550561797752,0.12019272649716366,0.12359550561797752,"[[12 34  0  4  3  9]
 [22 11  0 11  0  8]
 [ 1  0 10  2 27 91]
 [ 8 15 10  1  0 26]
 [ 8  0 19  0  7 34]
 [ 7  2 96 15 16 25]]",6,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,GradientBoostingClassifier_baseline_classes_0.4x0.2,0.12267830659313142,0.1254681647940075,0.12060549159673133,0.1254681647940075,"[[13  0 13 11 10  6 16]
 [ 4  0  3 15  5  2 13]
 [22  0 11  9 14  3 14]
 [ 3  0  4  9  7 15 56]
 [ 4  0 11 14  4  2 24]
 [ 9  0  6 18  0  5 36]
 [ 7  1  2 59 13 16 25]]",7,,,,,,,,-0.00041276509956766905,-0.003930492855941492
label_enf,0.4,0.2,classes,SVC_label_enf_classes_0.4x0.2,SVC,0,0.9964903226088806,0.9964776011560693,0.9964802782752011,0.9964776011560693,"[[1563    0    6    0    0    0    3]
 [   0 1698    0    0    0    0    0]
 [   3    0 1603    0    1    0    1]
 [   0    0    0 1501    0    2    6]
 [   0    0    4    0 1600    0    1]
 [   0    0    0    1    0 1607    6]
 [   0    0    0    5    0    0 1461]]",7,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,SVC_baseline_classes_0.4x0.2,0.592998593158061,0.5929371387283237,0.5929314692686646,0.5929371387283237,"[[ 955  114  112  106  110  107  105]
 [  95 1053  102  118  101  104  114]
 [ 109  118  946  106   92  126   94]
 [  94  100  116  851  121  111  111]
 [ 104  109  108   87  951  124  108]
 [  93  112  116  100  111  952  112]
 [ 108   92  114  115  122   86  857]]",7,,,,,,,,0.40354880900653656,0.40349172945081957
label_enf,0.4,0.2,classes,SVC_label_enf_classes_0.4x0.2,SVC,1,0.5588350862365786,0.5136054421768708,0.5086936003835788,0.5136054421768708,"[[23  0 34  0  2  0  7]
 [ 0  2  0  0  0  0  0]
 [10  0 29  0  0  0  1]
 [ 0  0  0 28  0  4 28]
 [ 0  0  9  2 15  0  9]
 [ 3  0  0  1  0  6  8]
 [ 2  0  1 19  1  2 48]]",7,4675.0,389.0,85.0,6751.0,0.9231832543442094,0.9821428571426507,0.9517508143321506,baseline,SVC_baseline_classes_0.4x0.2,0.3799860473531922,0.30272108843537415,0.28897444503951814,0.30272108843537415,"[[10  0 20  2  4  1  9]
 [ 7  2  5  5  2  0  5]
 [12  0 13  5  3  2 14]
 [ 2  0  9 18  2  2 25]
 [ 3  0  6  4 16  0 11]
 [ 2  0  8  2  4  3 10]
 [ 1  0  5  6  5  2 27]]",7,,,,,,,,0.21971915534406067,0.17884903888338644
